artist_name,cluster,hotness,familiarity
Les Sexareenos,0,0.47530088248399999,0.344171477818
Les Witches,0,0.42139597288899999,0.23511889118199999
Lesley Gore,2,0.60692535853200003,0.38910077628
Leslie Mendelson,0,0.491238422259,0.34866476966600002
Less Than Jake,1,0.84332233903499998,0.55456430172100002
Letters To Cleo,2,0.65462346341800004,0.40675708684299999
Lexi,0,0.43101496340899997,0.35290225382000001
Lexie Mountain Boys,0,0.49488075526600001,0.15934970520300001
León Gieco,2,0.56261476754799999,0.35843536424400002
Liam O'Flynn,0,0.44420574423800002,0.33014017999099998
Liars,1,0.78635913683600001,0.42041261759999998
Lidell Townsell,0,0.43162203515899999,0.30708430811699999
Life In Your Way,2,0.63144222425800001,0.44884033760399999
Life Long Tragedy,2,0.62819668561700004,0.38080208885
Lifehouse,1,0.82007241770600003,0.71087907099100001
Lifer,2,0.491458520457,0.381044109297
Light Of The World,0,0.47573097755100002,0.365841574068
Lightforce,2,0.53840407369200005,0.34963936615899999
Lighthouse Family,2,0.66322968756699996,0.402167047517
Lightnin' Hopkins,2,0.70919845466099996,0.45577485357000003
Lightnin' Slim,0,0.42923534352800002,0.32298816252700002
Lil Boosie,1,0.87232559701800005,0.53589104295900003
Lil Boosie & Webbie,2,0.59644189811399995,0.53589104295900003
Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,1,0.87232559701800005,0.53589104295900003
Lil Wayne,1,0.989938569657,0.84343084421500003
Lil' Romeo,2,0.56672338270400002,0.33759391047999998
Lili Ivanova,0,0.35291373441099999,0.27519786175400002
Lily Allen,1,0.91605823848300005,0.53540837922999995
Lily Allen Featuring Ours,1,0.67688593140599995,0.53540837922999995
Lily Holbrook,2,0.58046134962899998,0.39214193643599998
Limbonic Art,2,0.60864133067799997,0.44333489371899998
Lincoln Center Jazz Orchestra,0,0.48697447706300001,0.30981314412400002
Line Renaud,0,0.47021229568900003,0.32008692675200001
Line Renaud - Dean Martin,0,0.47021229568900003,0.32008692675200001
Linkin Park,1,0.88738608059599999,0.79114300239000002
Linkin Park,1,0.88738608059599999,0.77911867913800004
Lionel Richie,1,0.77667585568499997,0.55307199146200003
Lionel Rogg,0,0.32085538319700002,0.29127102999600002
Liquid Gang,0,0.426723679109,0.33273719757699999
Liquid Soul,2,0.62900822586000005,0.361917926414
Liquid Spill,0,0.450858063383,0.34346606586
Liquid Stranger,2,0.54012302618700003,0.37620092878099998
Lisa Lisa & Cult Jam,2,0.52269339837999995,0.36436756662000003
Lisa Lisa & Cult Jam (featuring Full Force),0,0.52269339837999995,0.228751048545
Lisa Lynne,2,0.60513969996399997,0.42093775483700002
Lit,1,0.76015229261100004,0.49183580600400001
Little Angels,0,0.463790390198,0.41229837137699998
Little Brother,1,0.73463031822000002,0.49552304505799999
Little Eva,2,0.59013105189500004,0.384549527936
Little Feat,2,0.67491881610799997,0.47918749223599999
Little Feat,2,0.674913857635,0.47918749223599999
Little Freddie King,0,0.41932024875200002,0.33878124511199997
Little Joe,0,0.45470991102899999,0.292801539123
Little Joe & The Thrillers,0,0.45470991102899999,0.292801539123
Little Jr. Parker,0,0.49165105245099999,0.31648617300600002
Little Junior Parker,0,0.40310365938199999,0.31648617300600002
Little Milton,2,0.57942410845600001,0.38644109710399999
Little Milton,2,0.57942273035699998,0.38644109710399999
Little Willie John,2,0.54229988438999999,0.35092827097700002
Livingston Taylor,0,0.43139309506399998,0.34886295667700001
Livio Minafra,0,0.23031268353100001,0.41712458371900002
Lizzy Borden,2,0.60981976115199998,0.419967935771
Lloyd Banks,1,0.72584349939500004,0.60118737785200005
Lloyd Spiegel,0,0.46127288013099998,0.26509444902399998
Lockwood,0,0.42114365122899999,0.19272046917800001
Loketo,0,0.34955770954400001,0.274741896195
Lole y Manuel,2,0.57183379593600003,0.41498528243900001
Lollipop Lust Kill,2,0.57564671801699996,0.38407978444000002
London Theatre Orchestra,0,0.33242163533899999,0.31449483650299997
Lonestar,1,0.75347562034600002,0.52991512149499997
Long Beach Dub Allstars,2,0.57541260055200005,0.41735105580300003
Long John Hunter,0,0.378408558088,0.31718776913800001
Lonnie Brooks,0,0.44219614052400003,0.38476378798499999
Lonnie Johnson,2,0.55890541385299997,0.404827116559
Lonnie Johnson,2,0.55890439199399999,0.404827116559
Loop Guru,2,0.56935990596200003,0.352870871463
Lord Sterling,0,0.32570077099900002,0.30545006559999999
Lords Of The Underground,2,0.60482599175700003,0.42816222356599998
Loretta Lynn,2,0.65873127830300005,0.41054110312300002
Lorna,2,0.531728128302,0.293763605042
Los Abuelos De La Nada,2,0.5257402685,0.389119621877
Los Amigos Invisibles,2,0.700716632522,0.370679833987
Los Auténticos Decadentes,2,0.61033072806400002,0.40782156486100002
Los Barón De Apodaca,0,0.44267823975999998,0.26416449936699998
Los Brujos,0,0.49089039937599999,0.30862502328199998
Los Chichos,2,0.56158994585699995,0.42057030720799998
Los Chunguitos,2,0.51503358358999995,0.37235658753400003
Los Cisnes,2,0.62506700900400003,0.40109846477
Los Del Rio,0,0.44772507538799999,0.35117021172200003
Los Del Rio_ The D.E.Y.,0,0.44772507538799999,0.35117021172200003
Los Delinqüentes,2,0.60587404933300004,0.433945513831
Los Fabulosos,1,0.77403714216099995,0.52172664779099998
Los Fabulosos Cadillacs,1,0.77403714216099995,0.52172664779099998
Los Gaiteros de San Jacinto,0,0.36951673977999999,0.315628274421
Los Hispanos,0,0.41241030283699998,0.302839759657
Los Indios Tabajaras,0,0.325433883225,0.33630437746300001
Los Iracundos,2,0.49019363397799998,0.37747250731199999
Los Jaigüey,0,0.46775906519600002,0.31876265849000002
Los Manolos,0,0.47013482988999999,0.320517790932
Los Morros Del Norte,2,0.592740603772,0.34590878145199999
Los Munequitos de Matanzas,0,0.37998308257699998,0.30951427174000001
Los Muñequitos De Matanzas,0,0.37998308257699998,0.30951427174000001
Los Nakos,0,0.37071572842599998,0.24154581836299999
Los Ninos De Sara,0,0.37045426707599999,0.237726813382
Los Originales De San Juan,2,0.64890258200700002,0.44083500671300002
Los Rumberos Catalanes,0,0.350333622166,0.209345284327
Los Salvajes,0,0.44709938273400002,0.29743541620800001
Los Solitarios,0,0.48816085221900002,0.299112579539
Los Titanes,2,0.481621471385,0.38420162917299999
Los Traileros Del Norte,0,0.484898305345,0.30109409123699998
Los Traileros Del Norte,2,0.55792366369599999,0.30109409123699998
Los Tres Diamantes,0,0.43387746595299997,0.315757199825
Los Van Van,2,0.60441449216200005,0.40051795068899998
Lost Boyz,2,0.56974115228199995,0.41224060053599998
Lot Lorien,0,0.43021459654400002,0.34865030955199999
Lou Ann Barton,0,0.46974762429,0.37939680566299999
Lou Busch,0,0.38895237805400001,0.26995116966600002
Lou Reed,1,0.810696983072,0.48197584915399999
Lou Reid & Carolina,0,0.49477114217000001,0.217083533513
Loudermilk,0,0.47246836838900003,0.31318008033099998
Loudon Wainwright III,2,0.66108016760400001,0.44276584202899999
Louie Ramirez,0,0.33052076250899998,0.22882184828300001
Louis Prima & Keely Smith,2,0.57899867918600001,0.39082859550799998
Louis Prima And Keely Smith,2,0.57899867918600001,0.39082859550799998
Louisa Mark,0,0.330647051543,0.27326920934400001
Louisa Mark feat. Kevin Henry,0,0.330647051543,0.27326920934400001
Love Jones,0,0.45685284602100001,0.34038542970699998
Love and Rockets,2,0.63478501279499999,0.41440449527200002
Low Millions,2,0.56209033690700005,0.38714650165199999
Luar Na Lubre,2,0.63331360849999996,0.41986099397499999
Luciana Souza,2,0.61939693343799995,0.36093233451500001
Luciano,2,0.51545565415899997,0.41873620512499998
Luis Alberto Spinetta,2,0.57763314970400004,0.43984385413299998
Luisito Rosario,0,0.32936670999000001,0.19234969468099999
Luiz Bonfa,2,0.54928290745899999,0.34754758052599999
Luiz Bonfa / Oscar Castro Neves / Lalo Schifrin,2,0.54928290745899999,0.34754758052599999
Luke Bryan,1,0.74853614222599996,0.70259475461599996
Luke Vibert,2,0.63271826055199998,0.43659933945500001
Luna Orbit Project,0,0.42096666674099997,0.31066189568500002
Lunasicc,0,0.45078719446100002,0.315033313599
Lupe Fiasco,1,0.81182598180800003,0.55463323057400005
Lupe Fiasco,1,0.90206292690300005,0.55463323057400005
Lupe Fiasco feat. GemStones,1,0.90206292690300005,0.55463323057400005
Lupe Fiasco feat. GemStones and Graham Burris,1,0.90206292690300005,0.55463323057400005
Lupe Fiasco feat. Matthew Santos,1,0.90206292690300005,0.55463323057400005
Lynn August,0,0.33178219921000002,0.23183827190100001
Lyrics Born,2,0.577158123814,0.512197243011
Lyrics Born,2,0.52830834862200005,0.512197243011
M,2,0.58951263414099997,0.38490224958899999
M.A. Numminen,2,0.51996969766199996,0.41977664523000002
M.I.K.E.,2,0.61434553211999998,0.406591476688
M83,1,0.82354825302199997,0.50711554875200004
MC Sadri,2,0.63484582117499999,0.24390982968399999
MC5,2,0.65486082234300003,0.45146606036300002
MDO,2,0.58498917285100005,0.34440544457
MICHAEL WHITE,0,0.44237867519500002,0.29801223168399998
MICHAEL WHITE,0,0.44222698527400001,0.29801223168399998
MIMS,1,0.79632037816599999,0.52499496443799998
MIMS Featuring J. Holiday,1,0.79632037816599999,0.52499496443799998
MN,0,0.453933361674,0.32919497765099998
MU330,2,0.59966242633,0.38557172516799998
Ma Rainey,2,0.50711084851099997,0.38556752315999998
Ma Rainey & Her Tub Jug Washboard Band,2,0.50711084851099997,0.38556752315999998
Mac Dre,1,0.75049207505799997,0.51646432980500001
Mac McAnally,2,0.57303979050300002,0.43786601240799999
Mack and Jamie,0,0.370429861995,0.266269757193
Mad Are Sane_ The,0,0.38983755607300002,0.33840024807000002
Mademoiselle Sane,0,0.39183673493799998,0.35262079113599998
Madilu System,0,0.42120914657300002,0.29460789278600003
Madonna,1,0.91582325303300005,0.65528379841499995
Madonna,1,0.91582325303300005,0.66557661915900002
Mae West,0,0.46762768693500001,0.32171320369299999
Mae West,0,0.467620476216,0.32171320369299999
Magnatune Compilation,0,0.076447370353000005,0.27217399665399999
Mago de Oz,2,0.62975160510200001,0.53141175199000001
Maire Brennan,2,0.57605372268900001,0.38587805774099998
Major Lance,2,0.55202106219000002,0.36393018785600001
Major Lazer,0,0.40067450487200001,0.23643380474100001
Major Lazer / Vybz Kartel / Afrojack,1,0.69985812733099995,0.52225191039200003
Malcolm McLaren,1,0.74810467212499998,0.54597553106300001
Malefaction,0,0.39821877038600001,0.27948312712200002
Malina,0,0.470753931573,0.34361726598499998
Malkit Singh,0,0.48324306732,0.32443089199300001
Mance Lipscomb,0,0.45085268513400001,0.33238987028099998
Mandi,2,0.639568998241,0.29550162193200002
Mando Diao,1,0.80777992779600005,0.48682541349899999
Manjul,2,0.54608831729499996,0.37391138426100001
Mannheim Steamroller,1,0.70520540332899995,0.65351293294699997
Mannheim Steamroller,1,0.64473330619699998,0.64620735233899995
Manuel & The Music Of The Mountains,0,0.28422040368000001,0.30584974433599998
Maracaibo 15,0,0.43395399516700001,0.314700469777
Marc Broussard,1,0.71082314552799997,0.47976538912799999
Marc Dorsey,0,0.49968042301299997,0.32346228667400001
Marc Et Claude,2,0.60242820607100001,0.38040669202900002
Marc Lavoine,2,0.57352731261300005,0.3685067534
Marc Perrone,0,0.456136674435,0.28559127151800001
Marc Shaiman,2,0.51001087082600005,0.37844273654499999
Marcel Azzola,0,0.31970494188600002,0.216606464892
Marcel Mouloudji,0,0.32521914304799998,0.27009998246900002
Marcie Blane,0,0.42118186927899998,0.30491191170800003
Marcio Faraco,2,0.51295642071799996,0.33554791329799999
Marco Beltrami,2,0.59483262375099999,0.37864997896199998
Marco Demark feat. Peter Millwood,2,0.50188508337799997,0.35978005309900002
Marco Polo,2,0.61396962245099995,0.44509479928200002
Marco Rima,0,0.33327413193799998,0.32220464841899998
Marcus Miller,2,0.69541651904199997,0.41211049520499998
Marga Gomez,0,0.31077652327600003,0.22842866680999999
Margaret Becker,2,0.54191773701000001,0.40415767102599998
Margaret Becker,1,0.83059250647000005,0.639798164281
Margaret Smith,0,0.404197926012,0.29965622550799997
Maria & Margot Hellwig/Die Garmischer Alpenjäger,2,0.64290724922700004,0.35589903845900001
Maria & Margot Hellwig/Thomas Lehrberger,2,0.64290724922700004,0.35589903845900001
Maria Bamford,2,0.59168035952499998,0.37295104260200002
Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,2,0.612858654108,0.36034468591399998
Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,2,0.612858654108,0.36034468591399998
Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,2,0.612858654108,0.36034468591399998
Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,2,0.612858654108,0.36034468591399998
Maria Forde,0,0.365307971063,0.257213089432
Maria Muldaur,2,0.58695062173000001,0.43205407898999998
Maria Muldaur,2,0.58694831840799999,0.43205407898999998
Mariachi Silvestre Vargas,0,0.292268267345,0.249111798005
Mariah Carey,1,0.93493526739800004,0.78700546868900001
Mariah Carey,1,0.84645512822900004,0.78700546868900001
Mariah Carey Featuring Da Brat & JD,1,0.93493526739800004,0.78700546868900001
Mariano Yanani,0,0.37973451174599998,0.31386609958
Marilyn Horne,0,0.44585867085300002,0.31204445567599998
Marilyn Horne / Wiener Opernorchester / Henry Lewis,0,0.44585867085300002,0.31204445567599998
Marilyn Scott,0,0.50078934229100003,0.309471987926
Mario Garcia,0,0.43936295699299999,0.27392333863599999
Mario Piu,2,0.56650822595399997,0.38642674914300001
Mario Piu',2,0.56019537246499995,0.38642674914300001
Mario Rosenstock,0,0.33454278365700002,0.049034380848500002
Mario Telles,0,0.23610504094699999,0.19936896984399999
Marion Harris,0,0.43738702778999999,0.32571780296399999
Marisela,2,0.57060965822499998,0.38987712642099998
Mark Ashley,0,0.49237717964900002,0.30313647794499998
Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,0,0.465193459847,0.34978806821500003
Mark Lowry,0,0.49392614468599999,0.31962677591700001
Mark Wills,2,0.67978902357399995,0.48303529804599998
Markscheider Kunst,2,0.54140496863400001,0.446445661828
Markus,2,0.53753330773600005,0.34388404852600002
Marlene Dietrich,2,0.61689638566799998,0.41650394636999999
Marlene Dietrich,2,0.61689659068900005,0.41650394636999999
Maroon 5,1,0.90547700136200004,0.84338027442999997
Marquez the Greatest,0,0.35908199343899999,0.27356052573
Mars Ill,2,0.55669736107699996,0.33343331327800002
Marshall Crenshaw,2,0.54448820110999996,0.40325046567
Marshall Crenshaw,2,0.54448387732000003,0.40325046567
Mart'nália,2,0.57482532106499995,0.366704619994
Martha Wainwright,1,0.70424476603800001,0.49756873428199999
Martin Denny,2,0.57371985528699998,0.37738291726099998
Martin Lawrence,0,0.436983411785,0.45599320983300001
Martin Sexton,2,0.64119751498400002,0.44865347112999998
Martina McBride,1,0.61487093392000003,0.62824641919099999
Martriden,2,0.541122639292,0.31961937561499998
Marty Robbins,2,0.60989679318900003,0.479045990995
Marvin Hamlisch,0,0.49219933133400001,0.34497245608999999
Marvin Hamlisch;John Lithgow;Jeffrey Huard,0,0.49219933133400001,0.34497245608999999
Marvin Sapp,1,0.73371469648700005,0.45966545672800002
Mary Black,2,0.59711336283100003,0.37655698104599999
Mary Black & General Humbert,2,0.597113360885,0.37655698104599999
Marygold,0,0.50441011462899998,0.31631526606400001
María,2,0.64290724922700004,0.35589903845900001
María Elena Walsh,0,0.34151385491899999,0.25706292029599997
Mase,2,0.63087187929400002,0.41511460803700001
Massiel,0,0.47514247074600002,0.290835364032
Massive Töne,2,0.58384112201799998,0.371878155243
Masta Ace Incorporated,2,0.66395286324199998,0.39207578014200001
Mastodon,1,0.78046174877700003,0.57427473051699995
Mat Kearney,1,0.77479891872600004,0.54395821058899996
Mat Maneri,0,0.47166959350900001,0.36610262351099998
Matisyahu,1,0.83059250647000005,0.639798164281
Matt Redman,1,0.74345888363199997,0.51919870208999996
Mau Mau,0,0.43990765814299998,0.31155917564699998
Maurane,2,0.58048134794200001,0.41261081923199999
Maurane / Lara Fabian,2,0.58048134794200001,0.41261081923199999
Maurice Chevalier,2,0.50245317652099997,0.39158532902600002
Maurice Chevalier,2,0.50246260164599998,0.39158532902600002
Maurice Chevalier / Françoise Dorin / Marina Hottine / Suzanne Gabriello / Jo Charrier / Marcel Carpentier / Perrette Souplex / Andree Grandjean / Cadet Rivers / Raymond Girerd / Orchestre De Jacques-Henri Rys / Jacques Henri Rys,2,0.50245317652099997,0.39158532902600002
Maurice Larcange,0,0.36024180120799998,0.27964262527700001
Mavado,1,0.69435774643699999,0.52078410694199995
Mawatari Matsuko,0,0.31605115406700002,0.118939461476
Max Melvin,0,0.468080669053,0.34429029612099998
Max Stalling,2,0.58713562529600005,0.34679799881200002
Max Steiner,0,0.47189487551499998,0.35549113602499999
Maxi Priest,2,0.66100133710099995,0.44689072654899997
Maximilian Hecker,2,0.62112105128600004,0.43568407020900002
Mayday,2,0.56947775728899996,0.39609437166
Maysa,2,0.61643688525700002,0.409464909228
Mazz,2,0.52791931577100004,0.35868169276900003
Megadrums,0,0.32723319141599999,0.063724986463300007
Mei Chi Chiang,0,0.42167555958199998,0.34033252098799999
Meiway,0,0.40417337085600002,0.29634682845100002
Mel Blanc,0,0.42461213072499998,0.341082182452
Melatonin,0,0.473899746111,0.325898535855
Melissa Auf der Maur,2,0.56998888923400004,0.36681613379200001
Melt Banana,2,0.63924955165700004,0.41388509766600001
Melvins,1,0.72695980626099999,0.45686542035
Memphis Jug Band,2,0.506126773892,0.35078789087500001
Memphis La Blusera,0,0.47224776943699998,0.31672455069799998
Memphis Minnie,2,0.58857184205699997,0.36064422701600002
Mercedes Castro,0,0.43573200360499997,0.37304595382299999
Messy Marv,2,0.61626388170099999,0.45222993961899999
Messy Marv & D.Z.,2,0.61626388170099999,0.45222993961899999
Messy Marv featuring Clover Geez,2,0.61626388170099999,0.45222993961899999
Mest,2,0.69080909618599995,0.45009338235099999
Metallica,1,0.85213618666699997,0.78033411957300003
Metallica,1,0.86414321888400003,0.726174386911
Methods Of Mayhem / Scott Kirkland,0,0.36830813965699999,0.39764783016999999
Metsatöll,2,0.53041242684800005,0.37110980223700002
Micachu,2,0.65158343614600001,0.40502545533099998
Michael Bloomfield,2,0.49399507953299998,0.37217987785700002
Michael Bloomfield,2,0.49506666097399998,0.37217987785700002
Michael Card,0,0.015557880683,0.34424658036400002
Michael Card,2,0.51527919870799999,0.34424658036400002
Michael Convertino,0,0.34946725011800001,0.30237098962499998
Michael English,2,0.59289312986999998,0.34621991956600001
Michael Gettel,2,0.51066023628099999,0.333770845165
Michael Jackson,1,0.86651975405100001,0.76654545075699998
Michael Jackson,1,0.86652031980999999,0.76654545075699998
Michael Jackson,1,0.86651975405100001,0.80850213670299997
Michael Landau,2,0.54053215588100001,0.30705352694299998
Michael McDonald,1,0.71267525131099996,0.56336269358799995
Michael Salgado,2,0.60357598281500002,0.31802461979500002
Michael Stanley Band,0,0.44276965005699997,0.29498661655500003
Michael Whalen,0,0.45660505996599998,0.36074498441000002
Michal,2,0.59650118809800001,0.35334546906600001
Michelle & Vickie,0,0.36840432673200002,0.387739899143
Michelle & Vickie,0,0.36840432673200002,0.26181609745099998
Michelle Tumes,2,0.61291257290000001,0.395999522735
Michelle Wright,2,0.51313681740100003,0.37146541025099999
Michèle Arnaud,0,0.368134444886,0.31366581699399998
Michèle Bernard,0,0.44889280503200002,0.39844222372600002
Michèle Bernard,0,0.44889280503200002,0.373862970558
Mick Clarke,0,0.45787132612800002,0.29999474841500001
Mick Hucknall,0,0.47458123234100003,0.32121572591999997
Mick Moloney,0,0.460574212042,0.300128252649
Midge Ure,2,0.55680765476500005,0.38222948956199998
Midnight Fish,0,0.28769733758499999,0.16136067331100001
Midwest Product,2,0.52810746772600003,0.348332908981
Mighty Diamonds,2,0.59683482569599999,0.41460958470699999
Mighty Diamonds,2,0.53633618617300005,0.41460958470699999
Mighty Joe Young,0,0.43761628416199999,0.31426824061399999
Mighty Mighty Bosstones,1,0.69926205577599998,0.47594128959799997
Migraine,2,0.51410574276400001,0.35133344048800003
Miguel Gallardo,0,0.45871208976,0.33510142487200001
Miguel Migs,2,0.65834921535299995,0.39696318362900002
Mike And The Mechanics,2,0.66176609147400001,0.25738162759700001
Mike Bloomfield,0,0.49506666097399998,0.34751176451600002
Mike Brooks,0,0.45820439191000001,0.305809966135
Mike Jones,1,0.79360508037099997,0.42631795640800002
Mike Jones (Featuring CJ_ Mello & Lil' Bran),1,0.79360508037099997,0.42631795640800002
Mike Vax,0,0.314412068697,0.21799363839200001
Mikey Dread,2,0.58568314983000003,0.360445765807
Mikey General,2,0.51545565415899997,0.41873620512499998
Mil,2,0.64097168257799997,0.27166487870900002
Milieu,2,0.565102058046,0.36005467334199998
Milk Inc.,2,0.652801354921,0.44309894653199999
Mills Brothers,2,0.50732702593699996,0.38835961650900003
Milo,2,0.50260998598899997,0.41851217036400001
Mindless Self Indulgence,1,0.81913229066799997,0.48588145900000002
Mindy McCready,2,0.67929218444399997,0.431882756338
Minipop,2,0.61277067111899997,0.37289058079800003
Ministry of Sound,2,0.59081651359200005,0.37606636145200001
Ministère des Affaires Populaires,0,0.36005462264799998,0.27644588349299998
Mink DeVille,2,0.546460288131,0.36786933874400002
Minnie Riperton,2,0.65286046574599998,0.383557469777
Mint Condition,2,0.72199069899099999,0.40870711044399999
Miossec,2,0.55131111660599996,0.35766344769000002
Mira,2,0.54511095082100003,0.34575124701999999
Mirah,2,0.68094127890300005,0.46136936899300002
Miranda Lee Richards,2,0.55669333970199997,0.40120964244599999
Miriam Yeung,0,0.49225313243500002,0.25680336879499999
Misfits,1,0.85372585672000001,0.55099100924099997
Mish Mash,2,0.50564426157200004,0.35121053653200002
Mississippi Fred McDowell,2,0.60326892156099998,0.38530537833400003
Mississippi John Hurt,2,0.62506700900400003,0.40109846477
Mississippi Mass Choir,2,0.50778420516900002,0.459629607587
Missy Higgins,1,0.77087264973799996,0.49635140860499999
Mista,2,0.56674796808000005,0.31222084325299998
Mister Ries,0,0.43406250747800001,0.225860544453
Mister Ries featuring Six Foe,0,0.43406250747800001,0.225860544453
Mistress,2,0.49579693213499998,0.38949881741699999
Misty Roses,0,0.45605915461399998,0.33163687823799998
Mitch Ryder,0,0.47674768140000001,0.29405319339899999
Mitch Ryder & Engerling,0,0.47674768140000001,0.29405319339899999
Mithotyn,2,0.54818519571000002,0.36110593753699999
Mix Mob,2,0.52549191760799996,0.33353892446900002
Mobb Deep,1,0.772272160928,0.50011933507499995
Mobb Deep featuring Nate Dogg,1,0.772272160928,0.50011933507499995
Mocambo Allstars,0,0.30202386651500002,0.19451521557900001
Modern Day Escape,1,0.71627154991999997,0.44988698229399998
Modern Lovers,2,0.62054138170499995,0.396111527101
Modeselektor,2,0.74119523947499999,0.39579354590999999
Mohammad Nouri,0,0.26821000464799999,0.36650217418600001
Moist,2,0.59833250036200003,0.32050791841800003
Molesta Ewenement,2,0.58370533553199999,0.48956870008699999
Moments In Grace,2,0.56020191180900003,0.37522396707200001
Mongo Santamaria,2,0.54003774898000001,0.36005330653899997
Mongo Santamaria Orchestra,2,0.54003774898000001,0.36005330653899997
Monique Marvez,0,0.32757379384000002,0.285269896759
Monique Morelli,0,0.27806609161200002,0.19880084515900001
Monomonkey,2,0.486220058979,0.384773541389
Mons Leidvin Takle,0,0.22172607818599999,0.28240219935200001
Monster Magnet,1,0.68729446333499999,0.517170480632
Montrose,2,0.55012132596800001,0.38928060965799999
Montserrat Caballé,2,0.52219717524099996,0.391370587218
Montserrat Caballé/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,2,0.52219717524099996,0.391370587218
Montserrat Caballé;Eugenio  Marco,2,0.52219717524099996,0.391370587218
Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,2,0.52219717524099996,0.391370587218
Monty,2,0.57092154032999998,0.34670439185099999
Monty Are I,2,0.70207783413400005,0.33082007111099998
Moon Mullican,0,0.38671617536000003,0.28188709743899998
Moonface,0,0.47486026247500002,0.32872296949199997
Moonsorrow,2,0.64661852909999995,0.44265200304199998
Moonspell,1,0.72257057350999998,0.49982631354000001
Moraes Moreira,0,0.46174149330499997,0.33425247404300001
Morel,0,0.49825930987900002,0.334065789838
Morgion,2,0.50611429862599999,0.37629756997699998
Moros Eros,2,0.60553821894299997,0.30754008512800002
Morton Gould,0,0.39535838469200002,0.309121951625
Moss,2,0.60255558912899998,0.38953557618899998
Mother Superior,2,0.55263509556299995,0.32427724890699999
Mothers Pride,2,0.57262194358499996,0.35435439241400002
Motograter,2,0.63231964076000002,0.39425271503999998
Mouth Of The Architect,2,0.58203479595300001,0.46905597574399999
Movado,2,0.61650985344499998,0.42879192161599999
Moving Cloud,0,0.44966344435599997,0.28471934375500002
Moving Ninja,0,0.48657373418400002,0.317516298049
Mr Lab!,2,0.539311728042,0.343752897
Mr. Blue,0,0.50161989785500005,0.222516975315
Mr. De',0,0.443849186974,0.26974992542199999
Mr. Kilombo,2,0.52280828451700001,0.35888782949499998
Mr. Lif,2,0.68745409545699998,0.44862911159300001
Mr. Sancho,2,0.59510075226799997,0.34501563901499999
Mr.De',0,0.41757283710199999,0.30619745898
Ms. Dynamite,2,0.58969460524700001,0.38386370432799999
Ms. Dynamite / Bounty Killer,2,0.58969460524700001,0.38386370432799999
Ms. Dynamite / Kymani Marley,2,0.58969460524700001,0.38386370432799999
Mt. Wilson Repeater,0,0.40530422535900001,0.269296096107
Mudhoney,2,0.67268059288399995,0.476389108826
Mulberry Lane,0,0.49494062298699998,0.34049741649600002
Mum,1,0.71394588124699998,0.46699127228699999
Mungo Jerry,2,0.62369686311600003,0.40021129791799998
Murderdolls,2,0.65599534545500005,0.436329933866
Murphy Lee / Zee,2,0.60570330206099998,0.42959192002500002
Murskahumppa,0,0.43588984708799999,0.26803783963099997
Muse,1,0.92903028744100002,0.75042655101900002
Muse,1,0.92903028744100002,0.79150097275800002
Mush,0,0.49833708190499998,0.298227560891
Music Explosion,0,0.43454009259100002,0.31861581148599999
Musical Youth,2,0.60458604419999995,0.39785032314699997
Mustafa Sandal,2,0.58913626957800003,0.40924801322100002
Mustafa Sandal / Gülcan,2,0.58913626957800003,0.40924801322100002
Muzsikas,0,0.44917832625699999,0.33011971355699998
MxPx,1,0.76301051343100001,0.53767562806400004
My Chemical Romance,1,0.86486784209199996,0.76607616442000004
My Little Airport,2,0.60235956051200001,0.41717293221500001
MyKungFu,0,0.46705296641499999,0.36877225260399998
Mychael Danna & Jeff Danna,0,0.42643258952300001,0.33577004174500003
Mykill Miers,0,0.444184730365,0.326555905112
Mylon LeFevre,0,0.33809392247300002,0.259002094525
"Myrick ""Freeze"" Guillory",0,0.33445651217,0.216828885986
Mystery,2,0.52938653441899997,0.34696433910699997
Mystic Revelation of Rastafari,0,0.37641961085600001,0.20857817378099999
Mystic Rhythms Band,0,0.39665163801300002,0.29103053419399999
Máire Brennan,2,0.57605372268900001,0.38587805774099998
Márcio Faraco,2,0.51295642071799996,0.33554791329799999
Mägo de Oz,2,0.62975160510200001,0.53141175199000001
Månegarm,2,0.61426176385800002,0.417413023971
